FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;54913;112; ;RF.COALHADA NATURALGURT INTEGRAL   ;CXA 1 X 36 120G   ;;*; ;54;     ;0;22/03/2023;65,49;4;0;0;0;3;17;65,49;75,6;7,37;4;6;2;C; ;10/07/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;42969;165; ;RF.COALHADA VALE DOURADO DESN.     ;CXA 1 X 25 140G   ;;*; ;72;     ;0;22/03/2023;40,84;10;0;0;0;7;3;40,79;54,75;19,49;16;6;0;C; ;15/01/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;42967;146; ;RF.COALHADA VALE DOURADO INT.      ;CXA 1 X 25 140G   ;;*; ;72;     ;0;22/03/2023;40,84;15;0;0;0;11;6;40,79;54,75;19,49;11;6;0;C; ;15/01/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;69312;196; ;RF.IOG.BATAVO GRAVIOLA             ;CXA 1 X 24 170G   ;;*; ;247;     ;0;15/03/2023;48,99;1;5;0;0;0;12;48,99;59,76;12;0;13;4;C; ;04/01/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;16786;156; ;RF.IOG.BATAVO NATURAL              ;CXA 1 X 24 170G   ;;*; ;200;     ;0;15/03/2023;53,61;2;3;0;0;0;2;53,6;69,36;16,71;1;13;4;X; ;02/03/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;33010;123; ;RF.IOG.BATAVO PED.FRUTA PESSEGO    ;CXA 1 X 12 500G   ;;*; ;88;     ;0;15/03/2023;95,38;2;3;0;0;0;2;95,35;116,28;11,99;2;13;0;C; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;83234;190; ;RF.IOG.BETANIA YOBEM MGO           ;CXA 1 X 24 170G   ;;*; ;160;     ;0;09/03/2023;63,73;3;2;0;0;0;19;63,71;76,56;10,77;3;19;0;C; ;08/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;83232;171; ;RF.IOG.BETANIA YOBEM PAPAIA        ;CXA 1 X 24 170G   ;;*; ;160;     ;0;09/03/2023;63,73;1;2;0;0;0;5;63,71;76,56;10,77;0;19;8;C; ;08/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;82334;183; ;RF.IOG.CHAMBINHO POUCH MORANGO     ;CXA 1 X 24 100G   ;;*; ;207;     ;0;21/03/2023;60,77;2;5;0;0;3;5;60,77;71,76;9,3;9;9,63;0;C; ;20/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;59206;147; ;RF.IOG.CHAMYTO GO MGO POUCH        ;CXA 1 X 24 100G   ;;*; ;198;     ;0;21/03/2023;62,08;5;5;0;0;11;23;62,07;74,16;10,29;16;13,85;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;59205;188; ;RF.IOG.CHAMYTO GO VIT.POUCH        ;CXA 1 X 24 100G   ;;*; ;198;     ;0;21/03/2023;62,08;2;4;0;0;3;4;62,07;74,16;10,29;4;9,57;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62739;146; ;RF.IOG.CHAMYTO MGO/CEREAL CHOC     ;CXA 1 X 24 130G   ;;*; ;160;     ;0;21/03/2023;79,09;2;6;0;0;1;2;79,09;93,36;9,27;7;7;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62740;184; ;RF.IOG.CHAMYTO MGO/CEREAL COLOR    ;CXA 1 X 24 130G   ;;*; ;160;     ;0;21/03/2023;79,09;5;6;0;0;3;21;79,09;93,36;9,27;12;7;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;39598;163; ;RF.IOG.COALHADA BETANIA INTEGRAL   ;CXA 1 X 24 140G   ;;*; ;90;     ;0;09/03/2023;44,2;10;15;0;0;1;15;44,19;52,56;9,9;8;19;2;X; ;08/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62732;130; ;RF.IOG.CORPUS S/LACTOSE            ;CXA 1 X 20 170G   ;;*; ;126;     ;0;17/03/2023;53,56;4;0;0;0;5;7;53,56;75,8;23,33;6;11,75;3;C; ;24/10/2022;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;64670;123; ;RF.IOG.DANONE COCO                 ;CXA 1 X 8 1350G  ;;*; ;75;     ;0;17/03/2023;96,54;4;0;0;0;7;4;96,54;103,92;1,09;8;12,4;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62734;149; ;RF.IOG.DANONE FRUTAS VERM.         ;CXA 1 X 20 170G   ;;*; ;126;     ;0;17/03/2023;49,94;2;0;0;0;4;1;49,94;65,8;18,09;3;12,51;3;C; ;19/03/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80782;103; ;RF.IOG.DANONE GREGO CHOC. C/MOR    ;CXA 1 X 24 90G    ;;*; ;256;     ;0;25/03/2023;49,96;1;1;0;0;0;22;49,96;64,56;16,6;2;3;2;C; ;18/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80776;163; ;RF.IOG.DANONE GREGO FLOCOS         ;CXA 1 X 24 90G    ;;*; ;256;     ;0;14/03/2023;49,96;1;1;0;0;1;2;49,96;64,56;16,6;1;14,23;2;C; ;18/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80770;100; ;RF.IOG.DANONE GREGO FRUTAS VERM    ;CXA 1 X 8 510G   ;;*; ;150;     ;0;17/03/2023;84,77;4;0;0;0;3;4;84,77;111,92;18,25;4;11;0;C; ;09/11/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80774;144; ;RF.IOG.DANONE GREGO FRUTAS VERM    ;CXA 1 X 24 90G    ;;*; ;256;     ;0;17/03/2023;49,97;2;0;0;0;5;0;49,96;64,56;16,6;2;13,4;2;C; ;18/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80780;179; ;RF.IOG.DANONE GREGO LIGHT ORIG/MAR ;CXA 1 X 8 510G   ;;*; ;150;     ;0;17/03/2023;84,77;2;0;0;0;2;2;84,77;111,92;18,25;3;11,33;0;C; ;09/11/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80778;182; ;RF.IOG.DANONE GREGO LIGHT ORIG/MGO ;CXA 1 X 8 510G   ;;*; ;150;     ;0;25/03/2023;84,77;2;0;0;0;2;3;84,77;111,92;18,25;5;4,26;0;C; ;09/11/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;80762;147; ;RF.IOG.DANONE GREGO TRAD           ;CXA 1 X 24 90G    ;;*; ;256;     ;0;25/03/2023;49,97;2;2;0;0;2;15;49,96;64,56;16,6;3;5,61;0;C; ;18/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62733;190; ;RF.IOG.DANONE MGO                  ;CXA 1 X 20 170G   ;;*; ;126;     ;0;25/03/2023;49,94;4;0;0;0;4;17;49,94;65,8;18,09;7;4,4;2;C; ;19/03/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;43894;109; ;RF.IOG.DANONE MORANGO              ;CXA 1 X 8 1350G  ;;*; ;30;     ;0;17/03/2023;96,54;10;0;0;0;0;4;96,54;103,92;1,09;27;11;0;X; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;70079;115; ;RF.IOG.DANONE NATURAL DESNATADO    ;CXA 1 X 20 160G   ;;*; ;162;     ;0;25/03/2023;54,81;5;0;0;0;7;17;54,81;65,8;10,69;10;5,9;2;C; ;19/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;70082;178; ;RF.IOG.DANONE NATURAL INTEGRAL     ;CXA 1 X 20 160G   ;;*; ;162;     ;0;25/03/2023;54,81;5;0;0;0;5;16;54,81;65,8;10,69;9;4,1;0;C; ;19/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72058;115; ;RF.IOG.DANONE NATURAL LAR/CEN/MEL  ;CXA 1 X 20 160G   ;;*; ;162;     ;0;25/03/2023;54,81;2;0;0;0;1;14;54,81;65,8;10,69;4;3;0;C; ;19/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72057;156; ;RF.IOG.DANONE NATURAL MEL          ;CXA 1 X 20 160G   ;;*; ;162;     ;0;25/03/2023;54,81;2;0;0;0;1;19;54,81;65,8;10,69;4;3;0;C; ;19/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;47737;119; ;RF.IOG.DANONE VITAMINA             ;CXA 1 X 8 1350G  ;;*; ;75;     ;0;17/03/2023;96,54;8;0;0;0;16;6;96,54;103,92;1,09;17;12,56;0;C; ;26/03/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62735;108; ;RF.IOG.DANONE VITAMINA FRUTAS      ;CXA 1 X 20 170G   ;;*; ;126;     ;0;25/03/2023;49,94;2;0;0;0;4;11;49,94;65,8;18,09;2;7,84;3;C; ;19/03/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72968;102; ;RF.IOG.DANONE YOPRO COCO           ;CXA 1 X 12 160G   ;;*; ;250;     ;0;17/03/2023;89,78;2;0;0;0;3;3;89,77;105,48;8,89;1;12,15;3;C; ;22/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;63601;125; ;RF.IOG.DANONE YOPRO MGO            ;CXA 1 X 12 160G   ;;*; ;250;     ;0;17/03/2023;89,78;2;0;0;0;1;10;89,77;105,48;8,88;5;11;0;C; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;63600;160; ;RF.IOG.DANONE YOPRO MGO            ;CXA 1 X 20 250G   ;;*; ;198;     ;0;17/03/2023;147,12;2;0;0;0;3;8;147,11;197,8;19,62;5;12,23;0;C; ;24/10/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;51239;194; ;RF.IOG.DANONINHO P/BEBER BAN/MACA  ;CXA 1 X 48 100G   ;;*; ;150;     ;0;25/03/2023;112,82;1;1;0;0;1;8;113,07;157,92;22,39;2;5;0;X; ;08/02/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;49391;164; ;RF.IOG.DANONINHO P/BEBER MORANGO   ;CXA 1 X 48 100G   ;;*; ;150;     ;0;11/03/2023;112,95;2;0;0;0;0;43;113,07;157,92;22,39;2;17;0;X; ;08/02/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;71378;136; ;RF.IOG.DANONINHO POLPA MGO         ;CXA 1 X 10 510G   ;;*; ;144;     ;0;17/03/2023;83,05;2;0;0;0;3;0;83,05;99,9;10,86;8;12;0;C; ;11/12/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;50812;150; ;RF.IOG.GREGO BATAVO MGO            ;CXA 1 X 24 100G   ;;*; ;187;     ;0;15/03/2023;54,29;1;6;0;0;0;3;48,64;57,36;9,2;0;13;2;C; ;08/09/2022;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;49471;199; ;RF.IOG.ITAMBE GREGO SOBREM.        ;CXA 1 X 8 540G   ;;*; ;130;     ;0;15/03/2023;81,26;2;6;0;0;0;1;81,2;95,92;9,34;3;13;3;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;16144;178; ;RF.IOG.ITAMBE MARACUJA             ;CXA 1 X 48 170G   ;;*; ;35;     ;0;15/03/2023;96;3;2;0;0;0;45;96,01;119,52;13,66;2;13;0;X; ;01/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;69352;108; ;RF.IOG.ITAMBE MGO POLPA            ;CXA 1 X 12 540G   ;;*; ;98;     ;0;15/03/2023;52,34;5;35;0;0;0;2;52,34;58,68;4,8;27;13;8;C; ;23/09/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;16120;178; ;RF.IOG.ITAMBE MORANGO              ;CXA 1 X 48 170G   ;;*; ;35;     ;0;15/03/2023;96;2;6;0;0;0;1;96,01;119,52;13,66;2;13;4;X; ;01/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;52699;125; ;RF.IOG.LACTOFREE MORANGO           ;CXA 1 X 12 900G   ;;*; ;96;     ;0;22/03/2023;99,8;2;0;0;0;1;2;99,79;117,48;9,05;1;6;0;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;67563;132; ;RF.IOG.MOLICO MGO 0 LACTOSE        ;CXA 1 X 24 170G   ;;*; ;260;     ;0;21/03/2023;60,09;2;11;0;0;1;4;60,08;71,76;10,26;12;7;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;75968;197; ;RF.IOG.MOLICO MGO ZERO LACTOSE     ;CXA 1 X 28 140G   ;;*; ;180;     ;0;21/03/2023;69,67;2;4;0;0;3;7;69,66;92,12;18,37;2;9,69;6;C; ;20/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;73366;135; ;RF.IOG.MOLICO MGO ZERO LACTOSE     ;CXA 1 X 12 360G   ;;*; ;156;     ;0;21/03/2023;69,31;4;4;0;0;3;9;69,31;82,68;10,17;9;7;0;C; ;20/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;70566;103; ;RF.IOG.MOLICO MGO ZERO LACTOSE     ;CXA 1 X 12 850G   ;;*; ;84;     ;0;14/03/2023;125,14;5;7;0;0;0;1;125,14;143,88;7,02;9;14;2;C; ;20/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;75780;190; ;RF.IOG.NATURAL GURT BICAMADA MGO   ;CXA 1 X 36 120G   ;;*; ;45;     ;0;22/03/2023;65,08;3;0;0;0;1;33;65,08;75,24;7,49;1;6;0;C; ;27/04/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;67099;179; ;RF.IOG.NESFIT MGO AVEIA BAUNILHA   ;CXA 1 X 24 170G   ;;*; ;260;     ;0;21/03/2023;73,12;1;3;0;0;0;23;73,12;88,56;11,43;3;7;3;C; ;06/01/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;67101;162; ;RF.IOG.NESFIT MGO AVEIA BAUNILHA   ;CXA 1 X 12 850G   ;;*; ;84;     ;0;21/03/2023;141,56;3;2;0;0;5;0;141,56;166,68;9,06;7;9,8;0;C; ;18/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;58885;180; ;RF.IOG.NESTLE BICAMADA MGO         ;CXA 1 X 28 150G   ;;*; ;70;     ;0;21/03/2023;88,29;15;12;0;0;17;25;88,29;103,32;8,54;19;8,13;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;42882;114; ;RF.IOG.NESTLE GREGO 3 SABORES LIGHT;CXA 1 X 6 540G   ;;*; ;150;     ;0;21/03/2023;59,27;10;20;0;0;2;0;59,27;68,94;8,01;27;7;0;X; ;20/02/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;65848;150; ;RF.IOG.NESTLE GREGO TORTA LIMAO    ;CXA 1 X 24 90G    ;;*; ;180;     ;0;21/03/2023;55,38;10;0;0;0;10;18;55,38;64,56;8,21;10;7,48;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;65847;191; ;RF.IOG.NESTLE GREGO TORTA MARAC.   ;CXA 1 X 24 90G    ;;*; ;180;     ;0;21/03/2023;55,38;4;0;0;0;5;18;55,38;64,56;8,21;7;9,13;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;77636;166; ;RF.IOG.NESTLE GREGO TRAD+MGO       ;CXA 1 X 6 540G   ;;*; ;210;     ;0;21/03/2023;59,27;5;15;0;0;2;2;59,27;68,94;8,01;12;7;0;C; ;20/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;65846;131; ;RF.IOG.NESTLE GREGO TRADICIONAL    ;CXA 1 X 24 90G    ;;*; ;180;     ;0;21/03/2023;55,38;5;4;0;0;5;9;55,38;64,56;8,21;14;7,48;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;56643;170; ;RF.IOG.NESTLE MGO                  ;CXA 1 X 12 1250G  ;;*; ;70;     ;0;21/03/2023;134,75;20;20;0;0;29;0;134,75;160,68;10,13;77;9,17;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;56640;186; ;RF.IOG.NESTLE MGO                  ;CXA 1 X 24 170G   ;;*; ;260;     ;0;21/03/2023;54,36;5;10;0;0;4;15;54,36;64,56;9,79;25;7;0;X; ;20/02/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;56642;110; ;RF.IOG.NESTLE MGO                  ;CXA 1 X 12 900G   ;;*; ;98;     ;0;21/03/2023;101,5;2;6;0;0;0;8;101,5;123,48;11,79;5;7;0;X; ;06/01/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;57824;153; ;RF.IOG.NESTLE N.SOLEI MACA/BANANA  ;CXA 1 X 24 170G   ;;*; ;130;     ;0;21/03/2023;65,53;2;10;0;0;3;18;65,53;78,96;10,99;16;10,26;0;X; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;57823;194; ;RF.IOG.NESTLE N.SOLEI MACA/BANANA  ;CXA 1 X 12 850G   ;;*; ;98;     ;0;14/03/2023;126,41;4;6;0;0;1;6;126,41;147,48;8,28;7;14;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;57825;112; ;RF.IOG.NESTLE N.SOLEI MGO          ;CXA 1 X 24 170G   ;;*; ;130;     ;0;21/03/2023;65,53;3;0;0;0;7;0;65,53;78,96;10,99;9;20,71;2;X; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;48844;108; ;RF.IOG.NESTLE N.SOLEI MGO          ;CXA 1 X 6 540G   ;;*; ;1;     ;0;21/03/2023;36,57;150;150;0;0;167;3;36,57;43,74;10,37;348;7,73;0;X; ;25/03/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;58375;146; ;RF.IOG.NESTLE NATURAL              ;CXA 1 X 28 170G   ;;*; ;112;     ;0;21/03/2023;75,98;20;30;0;0;26;20;75,98;89,32;8,93;51;8,75;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;58380;121; ;RF.IOG.NESTLE NATURAL C/MEL        ;CXA 1 X 28 170G   ;;*; ;112;     ;0;21/03/2023;75,98;10;15;0;0;16;16;75,98;89,32;8,93;21;9,77;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;58413;149; ;RF.IOG.NESTLE NATURAL CEN/LAR      ;CXA 1 X 28 170G   ;;*; ;84;     ;0;21/03/2023;75,98;5;15;0;0;11;26;75,98;89,32;8,93;17;11,06;0;X; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;33704;198; ;RF.IOG.NESTLE NATURAL DESNAT.      ;CXA 1 X 28 160G   ;;*; ;112;     ;0;21/03/2023;75,98;10;2;0;0;12;7;75,98;89,32;8,93;11;8,28;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62738;187; ;RF.IOG.NESTLE NESTON               ;CXA 1 X 24 170G   ;;*; ;288;     ;0;21/03/2023;62,52;2;6;0;0;0;9;62,52;69,36;3,85;7;7;2;C; ;11/01/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62737;127; ;RF.IOG.NESTLE NESTON               ;CXA 1 X 12 850G   ;;*; ;288;     ;0;14/03/2023;120,45;5;7;0;0;1;5;120,45;140,28;8,12;9;14;0;C; ;20/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;77637;125; ;RF.IOG.NESTLE NESTON 2 SABORES     ;CXA 1 X 6 510G   ;;*; ;210;     ;0;21/03/2023;35,17;20;20;0;0;16;4;35,17;41,94;10,12;64;7;0;C; ;20/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;45587;132; ;RF.IOG.NESTLE NINHO FRUTI MGO      ;CXA 1 X 8 250G   ;;*; ;220;     ;0;21/03/2023;50,56;2;6;0;0;2;4;50,56;59,12;8,46;5;8,4;0;C; ;20/02/2023;S;N;N;
